0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
0.0661925673392858,0.0033259684608140105,0.0,0.0,0.27556074614909676,76.1726121342525,0.0,0.1482231403812051,0.008328626322708033,0.0
-99.45995525542006,-99.36672257223616,-93.1246410590984,-97.50003005517974,-95.03607015425072,-99.32081497017009,-99.3691405560281,-99.16951416324305,-97.5239699634628,-92.25113391268506
-98.19113228580892,-98.72822217644368,-93.12993874633241,-97.40630803470745,-92.91264083019304,-99.51467481996555,-98.64593144738373,-97.8380518981522,-96.04981031042308,-90.12736207571619
-99.01913173706826,-98.97554969231163,-93.14140529397552,-96.98849799581441,-92.92515143527132,-98.83656038031336,-99.25202481457411,-98.50794861641491,-97.78431642956267,-93.66849973665703
-99.12526606811093,-99.1021280380914,-93.13424573756276,-96.98861955792086,-92.92409242525639,-98.92898383428164,-99.14635597333103,-79.04374014757609,-98.31558717449184,-93.67033692334059
-96.27788960003974,-97.38102739428841,-91.21265834415067,-96.97924939969114,-91.89990524570827,-98.92887995054834,-98.62815973980986,-78.81322846006215,-96.2761971910028,-91.51045665908237
-96.11381904596016,-97.26578983544186,-92.15651506537993,-95.31709559824844,-92.89391627707965,-85.18219782159936,-98.42965294129196,-96.78983597720062,-93.09913433176449,-89.43461259920977
-97.03558126303803,-97.37614902382197,-90.24880818697176,-95.28943985784244,-95.92047748769123,-89.14291081492703,-98.72560668929542,-73.99737666037537,-93.98998100081153,-93.64530925918852
-99.34071991029253,-99.35499481036771,-96.054216351915,-98.2650625988152,-95.92440602640494,-94.59907781937194,-99.56991445417404,-99.39432914894763,-98.03941393472294,-96.71735247901687
-99.01540939673372,-97.60797132604696,-93.10052559117933,-93.61387032583593,-95.9218293439672,-98.17405619102597,-99.24941120807082,-73.83290228750548,-94.41793767219136,-86.08246026432607
